Order_ID,Region,Product,Demand,Inventory,Lead_Time,Transport_Cost,Warehouse_Capacity,Warehouse_Utilization,On_Time_Delivery
1628,East,Grocery,173,280,12,3531,1822,70,0
1629,South,Grocery,477,345,10,3525,1974,96,0
1630,North,Electronics,403,212,5,3713,1991,98,1
1631,North,Grocery,341,369,9,1214,1389,60,0
1632,North,Apparel,105,549,3,2921,1088,58,0
1633,South,Electronics,210,118,7,2527,738,84,1
1634,East,Apparel,110,349,13,1177,970,53,0
1635,South,Grocery,175,156,11,4164,1588,78,0
1636,East,Electronics,114,220,13,2898,1278,41,0
1637,South,Grocery,182,588,4,2733,1534,85,1
1638,East,Grocery,253,449,3,2811,919,46,0
1639,South,Electronics,109,431,11,1825,1104,65,0
1640,West,Electronics,103,535,9,4967,1683,92,0
1641,West,Apparel,89,96,11,3270,1624,97,0
1642,North,Apparel,462,269,5,2106,681,48,1
1643,West,Apparel,86,288,9,3216,581,60,1
1644,East,Apparel,365,122,9,3076,1514,40,1
1645,North,Apparel,305,74,3,2865,1219,57,1
1646,South,Apparel,396,594,1,590,1456,50,1
1647,North,Apparel,185,330,13,2520,1022,95,0
1648,West,Grocery,268,430,5,4170,574,62,0
1649,North,Grocery,244,380,13,1699,791,51,0
1650,South,Grocery,245,523,2,2934,1117,95,1
1651,East,Electronics,492,178,9,4001,1651,53,0
1652,South,Apparel,203,385,6,2753,1462,65,1
1653,West,Electronics,312,585,12,4507,1036,85,0
1654,West,Electronics,69,446,7,746,702,43,1
1655,South,Grocery,139,267,6,4515,953,74,0
1656,South,Grocery,165,411,8,4308,1359,72,0
1657,South,Electronics,352,417,8,3873,796,84,1
1658,South,Apparel,151,31,14,3828,1945,99,0
1659,South,Grocery,348,511,2,3834,1108,47,1
1660,East,Electronics,176,364,14,602,1292,44,0
1661,South,Grocery,310,545,12,2682,1567,82,0
1662,East,Grocery,104,288,7,2750,1492,83,1
1663,North,Apparel,155,501,2,1749,847,64,1
1664,North,Apparel,419,528,14,332,539,83,0
1665,North,Grocery,433,250,1,4517,1579,89,1
1666,North,Electronics,150,504,1,1221,694,90,1
1667,South,Apparel,367,40,1,1160,1810,46,1
1668,East,Electronics,151,452,12,1237,1205,63,0
1669,North,Electronics,53,528,3,3043,1596,73,0
1670,North,Grocery,144,234,7,1739,1248,74,1
1671,North,Grocery,230,74,10,1948,1360,74,1
1672,North,Apparel,427,302,2,2755,1242,94,1
1673,South,Electronics,83,331,4,3370,1831,59,0
1674,South,Electronics,186,56,6,2612,1878,78,1
1675,South,Electronics,431,52,11,1182,1032,45,0
1676,West,Apparel,331,498,5,1932,643,97,1
1677,North,Apparel,150,105,14,1538,1489,62,0
1678,South,Electronics,442,341,4,1457,675,55,0
1679,North,Electronics,476,366,10,2561,1837,49,1
1680,West,Grocery,368,72,5,4910,1661,46,1
1681,South,Electronics,394,221,7,4533,1013,42,1
1682,East,Grocery,130,421,3,2179,1371,61,0
1683,East,Electronics,379,357,12,4966,954,81,0
1684,South,Electronics,248,467,9,573,679,95,1
1685,South,Apparel,411,297,12,2814,1795,43,0
1686,North,Grocery,91,481,2,3781,836,85,1
1687,West,Electronics,72,260,2,2635,1414,46,1
1688,South,Electronics,96,37,11,1655,1020,56,0
1689,East,Electronics,176,191,1,4609,623,66,1
1690,South,Electronics,269,594,11,2312,1238,74,0
1691,North,Apparel,404,293,14,3873,1527,41,0
1692,South,Grocery,407,531,10,4765,506,84,1
1693,North,Grocery,327,249,1,1270,1595,86,1
1694,West,Apparel,457,480,11,2309,1440,83,0
1695,North,Electronics,493,574,11,4216,1554,61,0
1696,North,Grocery,496,382,12,4175,979,93,0
1697,North,Grocery,58,196,8,429,918,56,1
1698,North,Electronics,413,578,10,3042,1278,54,1
1699,East,Grocery,179,170,13,626,1896,89,0
1700,West,Electronics,355,381,12,4953,1762,66,0
1701,North,Grocery,431,305,3,4274,1927,53,1
1702,North,Electronics,169,481,8,4488,1409,87,1
1703,East,Apparel,240,590,3,2966,674,74,1
1704,South,Grocery,456,222,3,4165,868,88,1
1705,East,Grocery,201,524,1,1181,970,83,1
1706,North,Electronics,343,102,9,3824,1057,45,1
1707,East,Grocery,311,402,2,3891,1184,97,1
1708,West,Electronics,281,240,5,1503,719,45,0
1709,East,Grocery,412,481,3,333,1937,77,1
1710,West,Electronics,221,186,1,875,618,91,1
1711,South,Grocery,342,193,7,2415,1890,57,1
1712,North,Apparel,365,64,6,2195,1564,99,1
1713,South,Apparel,235,111,1,3669,1603,77,1
1714,East,Apparel,468,235,13,4969,681,62,0
1715,West,Grocery,87,484,13,3649,1466,96,0
1716,North,Grocery,257,241,10,2466,1143,65,1
1717,East,Electronics,355,552,10,4044,630,53,1
1718,North,Apparel,221,355,5,3482,1394,73,0
1719,East,Electronics,468,477,1,4809,1330,56,1
1720,East,Apparel,497,273,4,716,1604,54,1
1721,South,Electronics,277,116,5,4946,712,69,1
1722,West,Apparel,55,251,3,750,790,96,0
1723,South,Electronics,487,333,5,3754,1655,64,1
1724,West,Grocery,478,384,6,4351,1955,61,1
1725,West,Apparel,443,442,14,2769,1583,98,0
1726,West,Apparel,187,340,5,237,517,43,0
1727,South,Electronics,77,257,2,1502,776,58,1
1728,South,Electronics,450,80,13,2941,1038,68,0
1729,West,Grocery,437,375,8,1316,702,82,0
1730,South,Grocery,87,279,2,2546,1313,91,1
1731,South,Electronics,97,203,7,4293,1572,44,1
1732,South,Apparel,458,339,4,823,745,92,1
1733,East,Grocery,428,553,8,2305,1601,63,0
1734,West,Grocery,451,123,2,2836,1366,63,1
1735,West,Apparel,494,537,3,2381,1979,40,1
1736,East,Grocery,427,536,3,816,1457,79,1
1737,North,Apparel,447,400,7,895,1588,75,1
1738,East,Apparel,386,164,4,4498,1728,52,0
1739,West,Apparel,162,203,5,4090,1363,51,1
1740,West,Apparel,405,32,13,2420,889,44,0
1741,North,Electronics,128,477,8,1551,1466,45,0
1742,East,Apparel,145,324,2,2269,1305,66,0
1743,West,Electronics,456,48,4,4160,1259,82,0
1744,North,Grocery,221,360,14,2720,951,47,0
1745,North,Electronics,429,96,10,4540,785,89,1
1746,North,Apparel,250,443,2,2761,1665,81,1
1747,South,Electronics,178,446,4,2511,1859,91,1
1748,West,Electronics,150,374,7,4761,1728,79,1
1749,North,Apparel,288,165,14,1712,1867,41,0
1750,South,Electronics,334,397,11,3933,1811,44,0
1751,West,Apparel,479,270,12,655,1904,69,0
1752,North,Apparel,176,517,2,4702,922,69,1
1753,North,Grocery,340,347,12,2109,1350,72,0
1754,South,Electronics,299,274,6,2159,1333,54,0
1755,West,Apparel,311,118,10,1503,1561,86,0
1756,East,Grocery,263,79,6,4472,1873,47,1
1757,East,Apparel,378,92,13,2439,1683,52,0
1758,South,Grocery,101,479,5,3308,577,89,0
1759,North,Grocery,464,337,10,2599,822,73,1
1760,East,Apparel,271,398,14,1637,1564,57,0
1761,South,Apparel,369,161,8,3529,1383,47,0
1762,East,Apparel,324,551,10,4404,1978,91,0
1763,South,Electronics,335,86,7,1453,506,65,0
1764,North,Grocery,358,579,12,1047,1388,78,0
1765,East,Electronics,319,62,12,3209,1163,69,0
1766,East,Grocery,203,160,13,2018,1644,40,0
1767,North,Electronics,325,423,5,1635,1384,89,1
1768,South,Electronics,466,366,10,1356,608,49,1
1769,East,Electronics,473,139,2,406,1111,41,1
1770,South,Electronics,331,578,8,1422,1457,61,1
1771,North,Apparel,190,528,5,2128,1110,52,1
1772,East,Apparel,487,59,3,4801,836,69,1
1773,North,Apparel,296,52,4,4244,650,66,0
1774,South,Grocery,166,248,7,1314,1387,50,1
1775,East,Electronics,323,485,1,3333,1221,83,1
1776,North,Grocery,390,329,12,4954,1351,95,0
1777,South,Apparel,174,440,5,1627,599,44,1
1778,East,Electronics,235,384,10,2733,1607,88,1
1779,East,Grocery,487,451,5,4087,1482,84,0
1780,North,Apparel,358,159,8,4409,1214,95,1
1781,East,Grocery,476,505,4,1066,1886,61,1
1782,East,Grocery,313,420,3,3887,951,57,1
1783,South,Apparel,140,112,10,2663,975,90,1
1784,West,Electronics,472,433,13,4639,1176,57,0
1785,West,Apparel,115,145,14,1795,540,91,0
1786,West,Electronics,438,504,10,315,1205,67,1
1787,East,Electronics,299,123,5,2353,1958,68,1
1788,East,Grocery,108,164,9,4996,1944,87,1
1789,South,Grocery,497,556,12,1003,1988,52,0
1790,South,Grocery,102,121,11,4105,1341,55,0
1791,West,Grocery,491,469,8,1708,765,80,1
1792,South,Apparel,369,390,11,616,1517,60,0
1793,South,Electronics,314,570,2,2487,1075,82,1
1794,West,Electronics,105,375,6,4355,1969,83,1
1795,North,Electronics,347,181,12,4709,729,90,0
1796,West,Electronics,145,58,8,3355,1851,41,1
1797,South,Electronics,380,40,10,3028,1677,96,1
1798,West,Grocery,56,541,10,3429,960,66,1
1799,East,Apparel,319,268,6,2991,1672,73,0
1800,South,Electronics,319,584,5,1626,1517,78,1
1801,North,Electronics,493,328,4,3408,742,88,1
1802,West,Grocery,175,154,14,2938,1870,89,0
1803,East,Apparel,173,459,7,1567,1432,48,1
1804,East,Apparel,164,178,2,1722,1985,65,0
1805,South,Grocery,193,505,10,358,1320,77,1
1806,South,Apparel,352,510,9,637,745,56,0
1807,West,Apparel,279,225,8,1705,1212,96,0
1808,South,Apparel,94,250,7,2480,1298,40,0
1809,East,Grocery,229,98,11,1405,1800,97,0
1810,North,Apparel,156,369,1,4676,1841,60,0
1811,East,Grocery,237,589,7,537,1981,40,1
1812,West,Apparel,447,449,2,3805,627,82,1
1813,East,Grocery,400,30,5,836,1011,71,1
1814,South,Apparel,422,397,12,3704,1871,87,0
1815,South,Apparel,83,499,11,865,633,89,0
1816,West,Grocery,229,554,4,1058,974,66,1
1817,North,Grocery,312,436,4,3516,1586,97,1
1818,West,Grocery,345,460,11,3013,890,48,0
1819,South,Grocery,452,185,1,2317,1031,57,1
1820,West,Apparel,352,163,7,3551,1182,86,1
1821,North,Apparel,272,319,1,3850,1084,91,0
1822,East,Electronics,195,147,6,4773,1545,87,1
1823,North,Grocery,60,376,10,4453,1900,98,0
1824,East,Apparel,212,555,4,945,1976,81,1
1825,North,Apparel,478,386,13,1961,1114,92,0
1826,East,Apparel,460,291,2,3370,975,89,1
1827,South,Apparel,326,279,10,925,1578,59,1
1828,West,Grocery,87,476,2,976,1943,61,1
1829,West,Electronics,262,446,4,331,1527,59,1
1830,East,Grocery,400,100,4,2716,785,79,1
1831,South,Electronics,146,589,7,1992,1840,44,0
1832,West,Apparel,459,354,6,1008,569,56,1
1833,North,Apparel,240,430,1,855,1883,84,0
1834,North,Electronics,396,519,11,4278,818,63,0
1835,North,Electronics,449,91,3,4331,1759,45,1
1836,North,Grocery,108,124,2,2294,507,73,1
1837,East,Grocery,426,398,8,4463,1062,85,1
1838,South,Apparel,460,248,2,4257,1467,72,0
1839,East,Grocery,208,545,10,3971,1438,95,0
1840,East,Apparel,475,527,11,3673,1654,73,0
1841,South,Electronics,116,558,3,3818,670,61,1
1842,West,Electronics,216,128,12,2473,1693,99,0
1843,North,Apparel,108,532,5,2033,540,60,0
1844,South,Apparel,311,131,1,1407,587,83,0
1845,South,Electronics,176,488,12,2336,578,70,0
1846,North,Grocery,498,191,5,1732,1113,70,1
1847,North,Grocery,482,335,6,4465,1326,43,1
1848,North,Apparel,393,428,3,3033,1950,65,1
1849,West,Electronics,193,481,6,541,1036,59,1
1850,West,Electronics,135,321,3,2484,611,86,1
1851,North,Grocery,59,65,2,1528,1332,71,1
1852,North,Electronics,493,456,12,1280,908,79,0
1853,East,Grocery,379,68,10,546,1890,85,0
1854,North,Electronics,168,448,6,3813,1083,84,1
1855,South,Electronics,97,50,3,3441,1586,48,1
1856,East,Electronics,278,588,13,2779,1647,68,0
1857,West,Grocery,370,211,12,1689,687,49,0
1858,South,Grocery,448,498,4,2400,1190,63,0
1859,East,Electronics,90,287,4,4717,559,86,1
1860,North,Electronics,259,183,12,4068,1693,94,0
1861,West,Electronics,251,95,10,1559,1764,65,1
1862,West,Electronics,458,448,5,4184,1605,75,1
1863,West,Grocery,423,50,14,2980,1333,40,0
1864,East,Grocery,446,468,5,4596,696,84,1
1865,North,Grocery,484,195,2,2203,1191,48,1
1866,West,Apparel,347,237,5,691,1456,74,1
1867,South,Grocery,80,585,1,1835,823,61,1
1868,North,Apparel,144,434,4,3305,1989,67,0
1869,South,Electronics,421,270,3,1789,1055,71,0
1870,East,Grocery,322,203,14,4143,1212,96,0
1871,North,Grocery,56,545,7,2026,1878,81,1
1872,East,Electronics,461,75,13,3663,1814,64,0
1873,West,Grocery,51,61,8,584,522,47,0
1874,South,Grocery,76,488,6,1058,1944,48,1
1875,East,Apparel,65,207,11,3553,817,57,0
1876,West,Grocery,394,177,3,3465,1128,40,1
1877,East,Apparel,51,568,3,3204,841,42,1
1878,East,Apparel,309,430,8,2146,1542,52,1
1879,North,Apparel,299,323,7,1169,1851,45,1
1880,South,Grocery,152,55,3,2272,1318,66,0
1881,South,Electronics,210,186,3,4328,1138,75,1
1882,East,Grocery,319,38,9,4459,801,41,1
1883,North,Electronics,378,477,6,1285,945,62,1
1884,South,Electronics,444,438,12,486,948,57,0
1885,South,Electronics,482,428,7,4462,1717,40,1
1886,West,Apparel,85,492,1,3926,692,45,1
1887,South,Electronics,310,248,9,2252,1710,48,0
1888,West,Electronics,210,146,11,4076,1920,69,0
1889,North,Grocery,445,280,11,3933,1628,86,0
1890,East,Apparel,334,450,6,4414,1677,53,1
1891,East,Electronics,365,73,14,1846,1491,96,0
1892,South,Apparel,73,205,5,2702,928,47,0
1893,South,Apparel,200,120,7,781,1137,66,1
1894,East,Apparel,57,307,11,2871,1681,75,0
1895,West,Electronics,361,561,3,3099,558,94,1
1896,South,Apparel,447,452,6,1797,1469,73,0
1897,West,Apparel,318,218,14,1276,1870,95,0
1898,East,Apparel,402,92,1,2105,1687,72,1
1899,South,Apparel,385,350,14,1389,780,43,0
1900,East,Apparel,112,488,11,2035,962,47,0
1901,North,Grocery,56,297,12,257,1804,66,0
1902,West,Apparel,148,300,14,3062,1258,81,0
1903,North,Apparel,82,30,11,3154,1424,41,0
1904,North,Grocery,304,507,12,2959,1254,47,0
1905,South,Grocery,135,253,11,1957,1966,43,0
1906,East,Apparel,476,447,4,4715,1525,87,1
1907,West,Grocery,259,296,4,4976,1016,71,0
1908,West,Grocery,491,307,12,1645,1947,66,0
1909,North,Electronics,369,476,7,3601,1355,75,1
1910,South,Grocery,260,75,6,1774,911,77,1
1911,North,Apparel,277,108,3,602,1283,42,1
1912,West,Electronics,313,30,8,885,1626,74,1
1913,West,Apparel,366,120,7,709,561,55,0
1914,East,Apparel,316,510,8,3250,1460,67,0
1915,South,Grocery,274,60,3,3623,1556,66,0
1916,West,Grocery,409,417,6,3353,1912,90,0
1917,East,Electronics,121,306,9,4787,810,59,0
1918,North,Electronics,409,207,12,955,1876,61,0
1919,West,Grocery,79,46,10,1386,898,59,1
1920,East,Grocery,108,403,11,1864,876,59,0
1921,South,Apparel,84,476,11,209,1841,92,0
1922,North,Electronics,312,361,10,4174,699,52,1
1923,North,Grocery,176,461,5,4463,630,74,1
1924,South,Electronics,204,353,11,2086,1159,59,0
1925,East,Apparel,183,382,11,4042,1736,94,0
1926,South,Apparel,465,233,11,2639,1782,95,0
1927,South,Apparel,485,587,2,3949,1828,51,1
1928,West,Electronics,362,121,8,3754,956,78,0
1929,East,Apparel,50,93,4,2736,1382,85,1
1930,East,Electronics,216,99,8,3536,1585,73,1
1931,North,Apparel,128,352,13,562,1105,49,0
1932,South,Grocery,130,585,8,3049,687,55,1
1933,East,Apparel,402,140,4,268,1218,56,1
1934,North,Grocery,96,540,11,759,811,59,0
1935,East,Electronics,291,346,9,4965,1769,77,1
1936,South,Grocery,135,433,12,4365,847,56,0
1937,North,Grocery,251,524,6,4866,1817,58,1
1938,East,Electronics,321,332,1,2293,1332,83,1
1939,East,Grocery,126,240,10,4890,942,81,1
1940,North,Grocery,199,35,12,1851,1706,69,0
1941,North,Apparel,216,595,7,842,666,62,0
1942,East,Grocery,193,288,1,4777,925,55,1
1943,North,Electronics,123,215,11,626,1051,68,0
1944,North,Grocery,403,39,2,1122,1177,99,1
1945,West,Grocery,325,233,3,542,1568,64,1
1946,West,Electronics,125,86,11,1184,1154,81,0
1947,East,Apparel,438,527,10,4677,1511,51,1
1948,East,Apparel,271,477,5,645,659,89,0
1949,North,Electronics,443,269,1,4515,1863,64,1
1950,South,Grocery,137,537,13,3424,1571,57,0
1951,North,Grocery,76,46,2,1082,1184,75,1
1952,South,Electronics,434,57,5,2219,1737,54,1
1953,South,Apparel,402,455,6,675,1528,61,1
1954,West,Apparel,331,343,14,1660,1121,53,0
1955,East,Grocery,351,595,2,4235,1738,60,0
1956,North,Grocery,172,425,1,2126,1650,66,1
1957,South,Grocery,418,99,5,3677,1862,72,1
1958,West,Grocery,249,387,14,350,1813,58,0
1959,South,Grocery,174,197,11,376,1115,47,0
1960,East,Grocery,188,306,12,2302,992,72,0
1961,East,Apparel,287,390,2,1253,1923,60,1
1962,North,Electronics,278,433,11,4079,919,94,0
1963,North,Electronics,182,196,5,2552,1358,52,0
1964,North,Apparel,214,169,4,4690,1638,84,1
1965,West,Electronics,495,390,13,1113,1815,48,0
1966,North,Electronics,62,415,2,651,1568,52,1
1967,North,Grocery,108,53,10,4680,1827,76,0
1968,West,Electronics,196,447,11,3868,976,62,0
1969,North,Electronics,414,297,6,3931,1439,63,1
1970,South,Grocery,446,227,11,3919,1445,73,0
1971,South,Grocery,170,42,8,770,885,41,1
1972,West,Grocery,426,141,13,1564,1150,82,0
1973,East,Grocery,186,532,5,606,790,95,0
1974,South,Grocery,203,599,9,351,1123,69,0
1975,East,Apparel,368,381,6,4401,1117,63,1
1976,South,Electronics,360,122,14,528,945,41,0
1977,East,Grocery,325,342,8,4579,1053,98,1
1978,East,Grocery,54,387,2,3810,738,43,1
1979,North,Grocery,229,81,14,2795,1817,62,0
1980,West,Apparel,253,418,14,4145,1011,63,0
1981,North,Electronics,327,565,1,3307,1990,74,0
1982,South,Grocery,179,47,4,3847,630,82,1
1983,North,Grocery,123,371,6,4767,1204,87,1
1984,South,Electronics,76,73,3,475,1951,52,1
1985,West,Apparel,321,193,9,4015,1339,91,1
1986,North,Electronics,345,356,8,4671,637,97,1
1987,West,Grocery,101,47,14,4943,1728,89,0
1988,East,Electronics,366,397,8,4184,1000,71,0
1989,North,Grocery,458,528,9,2821,1771,79,1
1990,South,Electronics,344,48,11,1644,739,96,0
1991,South,Grocery,309,316,7,2634,675,44,1
1992,South,Apparel,266,350,5,4094,1318,63,1
1993,East,Electronics,384,206,11,4195,1615,44,0
1994,West,Electronics,167,52,6,4999,1009,87,0
1995,South,Grocery,313,538,6,2810,864,79,0
1996,East,Electronics,468,518,14,3511,768,67,0
1997,North,Apparel,296,119,14,3675,1298,69,0
1998,South,Grocery,396,254,1,451,813,54,0
1999,East,Apparel,300,32,3,625,1923,78,1
2000,West,Electronics,409,525,1,1325,1038,70,0
2001,North,Electronics,209,479,8,4422,522,63,1
2002,North,Electronics,316,467,13,1308,1802,46,0
2003,South,Grocery,97,372,13,2516,1684,97,0
2004,West,Grocery,354,332,5,1021,1902,70,1
2005,South,Apparel,445,383,4,1388,521,78,1
2006,North,Grocery,247,438,8,3987,1653,91,1
2007,South,Apparel,377,478,3,2763,1963,69,0
2008,North,Grocery,372,358,14,2632,782,99,0
2009,West,Grocery,96,517,14,3892,1614,82,0
2010,North,Electronics,463,331,13,515,1778,54,0
2011,East,Grocery,114,364,12,1123,1349,96,0
2012,East,Apparel,400,83,8,4389,716,73,0
2013,East,Electronics,193,364,6,240,1394,41,0
2014,West,Electronics,77,342,14,4411,1133,48,0
2015,East,Grocery,460,446,8,948,1601,78,0
2016,North,Grocery,94,213,4,3971,1122,47,1
2017,West,Electronics,471,46,1,3685,1135,93,1
2018,North,Apparel,183,171,13,4957,1502,61,0
2019,West,Electronics,254,500,5,4075,999,68,1
2020,North,Apparel,290,277,10,1188,1686,72,1
2021,South,Apparel,408,584,11,2183,704,96,0
2022,East,Apparel,156,470,12,828,1324,83,0
2023,North,Apparel,355,568,2,3891,1132,48,1
2024,West,Electronics,204,196,6,695,1044,98,0
2025,West,Grocery,393,108,4,2087,749,90,1
2026,South,Grocery,195,375,12,1344,551,92,0
2027,North,Grocery,144,518,11,4461,1694,57,0
2028,South,Grocery,143,132,4,4617,1418,98,1
2029,East,Electronics,90,520,8,1915,891,84,1
2030,South,Electronics,189,352,3,2365,650,99,1
2031,South,Electronics,413,266,11,412,608,94,0
2032,South,Electronics,382,268,10,3948,691,86,0
2033,South,Grocery,461,504,13,2611,553,99,0
2034,North,Electronics,226,232,1,4425,1242,53,1
2035,East,Apparel,404,182,14,4470,1068,95,0
2036,North,Electronics,143,237,1,1957,1726,64,0
2037,North,Grocery,367,41,8,3566,702,69,0
2038,West,Electronics,93,342,3,1187,804,55,0
2039,West,Electronics,469,387,5,1990,1555,71,1
2040,South,Apparel,215,128,7,915,1480,89,1
2041,East,Grocery,431,231,3,3210,1581,55,1
2042,West,Grocery,200,382,7,2670,1311,96,0
2043,West,Apparel,104,499,8,4644,1479,46,1
2044,West,Grocery,407,338,2,3232,1261,60,1
2045,South,Apparel,463,133,1,3837,1955,69,0
2046,West,Apparel,395,95,4,705,1921,44,1
2047,West,Grocery,475,542,3,2006,1721,47,1
2048,West,Apparel,378,374,2,1547,745,46,1
2049,West,Grocery,298,430,12,3915,908,92,0
2050,East,Apparel,94,372,14,4955,1392,84,0
2051,South,Apparel,338,297,8,3984,681,81,1
2052,North,Electronics,473,436,13,3063,966,74,0
2053,East,Grocery,148,404,12,1025,1074,44,0
2054,West,Electronics,168,43,4,1672,697,96,1
2055,East,Apparel,356,407,1,2309,1087,49,1
2056,West,Electronics,396,385,1,2946,1226,78,0
2057,East,Apparel,97,220,11,538,1748,71,0
2058,West,Grocery,288,400,12,2016,1730,81,0
2059,North,Apparel,56,511,11,875,1181,43,0
2060,North,Apparel,253,401,9,2024,1610,89,1
2061,West,Grocery,244,317,7,487,1785,51,1
2062,North,Apparel,296,449,11,669,586,68,0
2063,North,Electronics,58,236,7,4316,1125,86,1
2064,West,Grocery,50,426,3,4173,1125,43,1
2065,East,Apparel,365,567,4,450,1355,74,1
2066,East,Grocery,239,62,7,4301,1628,66,1
2067,North,Apparel,449,287,3,2487,532,55,0
2068,South,Apparel,373,333,7,306,623,94,1
2069,West,Apparel,397,541,14,4753,1533,92,0
2070,East,Apparel,273,356,8,2196,507,91,1
2071,South,Apparel,450,266,4,1053,805,61,1
2072,West,Apparel,80,125,8,3731,543,94,1
2073,East,Grocery,355,36,8,4884,651,51,1
2074,West,Apparel,417,386,12,693,1253,58,0
2075,East,Grocery,243,415,9,1377,1193,84,0
2076,South,Apparel,328,407,3,4066,1721,46,1
2077,North,Grocery,383,307,7,2318,979,91,1
2078,West,Grocery,418,482,2,1226,769,66,1
2079,North,Electronics,231,248,7,3022,977,69,1
2080,South,Grocery,484,521,3,1440,1239,76,1
2081,South,Grocery,449,102,3,349,1191,69,1
2082,South,Apparel,396,452,2,3290,1366,51,1
2083,South,Electronics,79,283,2,877,1577,81,1
2084,West,Apparel,467,343,7,1081,1964,80,1
2085,East,Electronics,259,541,12,4014,1571,54,0
2086,West,Electronics,73,408,14,4776,1626,75,0
2087,West,Electronics,59,401,8,1848,1487,94,1
2088,East,Apparel,368,204,13,2722,1907,85,0
2089,South,Electronics,222,271,3,283,924,86,0
2090,South,Grocery,444,419,1,4069,1309,96,0
2091,North,Grocery,181,30,9,3896,588,40,1
2092,East,Grocery,293,205,7,2805,1067,82,1
2093,South,Electronics,427,241,5,3418,574,63,1
2094,East,Apparel,277,510,5,2663,1204,91,1
